,location,hour,hourly_cf_solar,hourly_cf_wind,capacity_solar,capacity_wind,latitude,longitude,solar_gen,wind_gen
0,48003,0,0.0,0.5830666666666666,4234.64,294.0,32.2,-102.97,0.0,171.42159999999998
1,48003,1,0.0,0.5786,4234.64,294.0,32.2,-102.97,0.0,170.1084
2,48003,2,0.0,0.5286166666666667,4234.64,294.0,32.2,-102.97,0.0,155.41330000000002
3,48003,3,0.0,0.5092333333333333,4234.64,294.0,32.2,-102.97,0.0,149.7146
4,48003,4,0.0,0.4776499999999999,4234.64,294.0,32.2,-102.97,0.0,140.42909999999998
5,48003,5,0.0,0.4391166666666666,4234.64,294.0,32.2,-102.97,0.0,129.10029999999998
6,48003,6,0.0,0.4559666666666666,4234.64,294.0,32.2,-102.97,0.0,134.05419999999998
7,48003,7,0.0,0.3842833333333333,4234.64,294.0,32.2,-102.97,0.0,112.9793
8,48003,8,0.01405,0.4270666666666667,4234.64,294.0,32.2,-102.97,59.496692,125.55760000000001
9,48003,9,0.3929,0.38335,4234.64,294.0,32.2,-102.97,1663.7900560000003,112.70490000000001
10,48003,10,0.6205499999999999,0.2412666666666666,4234.64,294.0,32.2,-102.97,2627.805852,70.93239999999999
11,48003,11,0.5996,0.2023833333333333,4234.64,294.0,32.2,-102.97,2539.0901440000002,59.500699999999995
12,48003,12,0.5609999999999999,0.1995833333333333,4234.64,294.0,32.2,-102.97,2375.63304,58.677499999999995
13,48003,13,0.544,0.1998833333333333,4234.64,294.0,32.2,-102.97,2303.6441600000003,58.76569999999999
14,48003,14,0.57185,0.2148333333333333,4234.64,294.0,32.2,-102.97,2421.578884,63.16099999999999
15,48003,15,0.611,0.20855,4234.64,294.0,32.2,-102.97,2587.36504,61.313700000000004
16,48003,16,0.58735,0.2198333333333333,4234.64,294.0,32.2,-102.97,2487.2158040000004,64.63099999999999
17,48003,17,0.2633,0.2255499999999999,4234.64,294.0,32.2,-102.97,1114.980712,66.31169999999997
18,48003,18,0.00365,0.2213666666666666,4234.64,294.0,32.2,-102.97,15.456436000000002,65.08179999999999
19,48003,19,0.0,0.3155333333333333,4234.64,294.0,32.2,-102.97,0.0,92.76679999999999
20,48003,20,0.0,0.4499333333333333,4234.64,294.0,32.2,-102.97,0.0,132.2804
21,48003,21,0.0,0.493,4234.64,294.0,32.2,-102.97,0.0,144.942
22,48003,22,0.0,0.5939666666666666,4234.64,294.0,32.2,-102.97,0.0,174.62619999999998
23,48003,23,0.0,0.6308833333333334,4234.64,294.0,32.2,-102.97,0.0,185.4797
24,48003,24,0.0,0.70085,4234.64,294.0,32.2,-102.97,0.0,206.04989999999998
25,48003,25,0.0,0.6586833333333333,4234.64,294.0,32.2,-102.97,0.0,193.6529
26,48003,26,0.0,0.6207333333333334,4234.64,294.0,32.2,-102.97,0.0,182.4956
27,48003,27,0.0,0.5871166666666667,4234.64,294.0,32.2,-102.97,0.0,172.6123
28,48003,28,0.0,0.4930166666666666,4234.64,294.0,32.2,-102.97,0.0,144.94689999999997
29,48003,29,0.0,0.45665,4234.64,294.0,32.2,-102.97,0.0,134.2551
30,48003,30,0.0,0.4125,4234.64,294.0,32.2,-102.97,0.0,121.27499999999999
31,48003,31,0.1096,0.3597333333333333,4234.64,294.0,32.2,-102.97,464.11654400000003,105.76159999999999
32,48003,32,0.4652,0.2568166666666666,4234.64,294.0,32.2,-102.97,1969.9545280000002,75.50409999999998
33,48003,33,0.72075,0.1683333333333333,4234.64,294.0,32.2,-102.97,3052.1167800000003,49.489999999999995
34,48003,34,0.7433,0.14415,4234.64,294.0,32.2,-102.97,3147.607912,42.3801
35,48003,35,0.74395,0.1310166666666666,4234.64,294.0,32.2,-102.97,3150.3604280000004,38.518899999999974
36,48003,36,0.7442,0.1246666666666666,4234.64,294.0,32.2,-102.97,3151.419088,36.65199999999998
37,48003,37,0.7425999999999999,0.12735,4234.64,294.0,32.2,-102.97,3144.6436639999997,37.4409
38,48003,38,0.73925,0.1065333333333333,4234.64,294.0,32.2,-102.97,3130.45762,31.32079999999999
39,48003,39,0.73665,0.1387499999999999,4234.64,294.0,32.2,-102.97,3119.4475560000005,40.79249999999997
40,48003,40,0.706,0.1692666666666666,4234.64,294.0,32.2,-102.97,2989.65584,49.76439999999998
41,48003,41,0.65355,0.2124833333333333,4234.64,294.0,32.2,-102.97,2767.548972,62.47009999999999
42,48003,42,0.38185,0.2332833333333333,4234.64,294.0,32.2,-102.97,1616.9972840000003,68.58529999999999
43,48003,43,0.0368,0.3104,4234.64,294.0,32.2,-102.97,155.834752,91.2576
44,48003,44,0.0,0.4391666666666667,4234.64,294.0,32.2,-102.97,0.0,129.115
45,48003,45,0.0,0.5496833333333333,4234.64,294.0,32.2,-102.97,0.0,161.6069
46,48003,46,0.0,0.7627666666666666,4234.64,294.0,32.2,-102.97,0.0,224.25339999999997
47,48003,47,0.0,0.7181666666666666,4234.64,294.0,32.2,-102.97,0.0,211.141
48,48003,48,0.0,0.6163166666666666,4234.64,294.0,32.2,-102.97,0.0,181.19709999999998
49,48003,49,0.0,0.6217666666666666,4234.64,294.0,32.2,-102.97,0.0,182.79939999999996
50,48003,50,0.0,0.5254833333333333,4234.64,294.0,32.2,-102.97,0.0,154.4921
51,48003,51,0.0,0.4493,4234.64,294.0,32.2,-102.97,0.0,132.0942
52,48003,52,0.0,0.4086333333333333,4234.64,294.0,32.2,-102.97,0.0,120.13819999999998
53,48003,53,0.0,0.4063666666666666,4234.64,294.0,32.2,-102.97,0.0,119.47179999999997
54,48003,54,0.0004,0.3889666666666667,4234.64,294.0,32.2,-102.97,1.6938560000000003,114.3562
55,48003,55,0.2465,0.34145,4234.64,294.0,32.2,-102.97,1043.83876,100.38629999999999
56,48003,56,0.5856,0.2125666666666666,4234.64,294.0,32.2,-102.97,2479.8051840000003,62.49459999999998
57,48003,57,0.72015,0.1626,4234.64,294.0,32.2,-102.97,3049.575996,47.8044
58,48003,58,0.7401500000000001,0.1050666666666666,4234.64,294.0,32.2,-102.97,3134.2687960000007,30.88959999999998
59,48003,59,0.73995,0.0664333333333333,4234.64,294.0,32.2,-102.97,3133.4218680000004,19.53139999999999
60,48003,60,0.7363500000000001,0.05655,4234.64,294.0,32.2,-102.97,3118.1771640000006,16.625700000000002
61,48003,61,0.7341,0.0576499999999999,4234.64,294.0,32.2,-102.97,3108.6492240000002,16.949099999999973
62,48003,62,0.73395,0.0516,4234.64,294.0,32.2,-102.97,3108.014028,15.1704
63,48003,63,0.73215,0.0616499999999999,4234.64,294.0,32.2,-102.97,3100.391676,18.12509999999997
64,48003,64,0.71915,0.0765666666666666,4234.64,294.0,32.2,-102.97,3045.341356,22.510599999999982
65,48003,65,0.67685,0.0893666666666666,4234.64,294.0,32.2,-102.97,2866.216084,26.27379999999998
66,48003,66,0.5311,0.09925,4234.64,294.0,32.2,-102.97,2249.0173040000004,29.1795
67,48003,67,0.1955,0.1346833333333333,4234.64,294.0,32.2,-102.97,827.8721200000001,39.59689999999999
68,48003,68,0.0,0.2542833333333333,4234.64,294.0,32.2,-102.97,0.0,74.7593
69,48003,69,0.0,0.3559166666666666,4234.64,294.0,32.2,-102.97,0.0,104.63949999999998
70,48003,70,0.0,0.5438333333333334,4234.64,294.0,32.2,-102.97,0.0,159.88700000000003
71,48003,71,0.0,0.6168,4234.64,294.0,32.2,-102.97,0.0,181.3392
72,48003,72,0.0,0.5353333333333333,4234.64,294.0,32.2,-102.97,0.0,157.388
73,48003,73,0.0,0.5126333333333334,4234.64,294.0,32.2,-102.97,0.0,150.7142
74,48003,74,0.0,0.4821,4234.64,294.0,32.2,-102.97,0.0,141.73739999999998
75,48003,75,0.0,0.4461666666666666,4234.64,294.0,32.2,-102.97,0.0,131.17299999999997
76,48003,76,0.0,0.4033,4234.64,294.0,32.2,-102.97,0.0,118.5702
77,48003,77,0.0,0.3791333333333333,4234.64,294.0,32.2,-102.97,0.0,111.4652
78,48003,78,0.0,0.3022666666666667,4234.64,294.0,32.2,-102.97,0.0,88.8664
79,48003,79,0.0036,0.2625666666666666,4234.64,294.0,32.2,-102.97,15.244704,77.19459999999998
80,48003,80,0.2972,0.2165666666666666,4234.64,294.0,32.2,-102.97,1258.5350080000003,63.67059999999998
81,48003,81,0.6153,0.1473333333333333,4234.64,294.0,32.2,-102.97,2605.573992,43.31599999999999
82,48003,82,0.6758,0.0810666666666666,4234.64,294.0,32.2,-102.97,2861.7697120000003,23.833599999999983
83,48003,83,0.6661,0.0620666666666666,4234.64,294.0,32.2,-102.97,2820.6937040000003,18.24759999999998
84,48003,84,0.6299,0.0570333333333333,4234.64,294.0,32.2,-102.97,2667.3997360000003,16.76779999999999
85,48003,85,0.6133,0.0453,4234.64,294.0,32.2,-102.97,2597.104712,13.3182
86,48003,86,0.6349,0.0471666666666666,4234.64,294.0,32.2,-102.97,2688.5729360000005,13.86699999999998
87,48003,87,0.663,0.0481,4234.64,294.0,32.2,-102.97,2807.5663200000004,14.141399999999999
88,48003,88,0.645,0.0522333333333333,4234.64,294.0,32.2,-102.97,2731.3428000000004,15.35659999999999
89,48003,89,0.395,0.0594,4234.64,294.0,32.2,-102.97,1672.6828000000003,17.4636
90,48003,90,0.0511,0.0829666666666666,4234.64,294.0,32.2,-102.97,216.390104,24.39219999999998
91,48003,91,0.0,0.1457,4234.64,294.0,32.2,-102.97,0.0,42.8358
92,48003,92,0.0,0.2555333333333333,4234.64,294.0,32.2,-102.97,0.0,75.12679999999999
93,48003,93,0.0,0.3584,4234.64,294.0,32.2,-102.97,0.0,105.3696
94,48003,94,0.0,0.4693333333333333,4234.64,294.0,32.2,-102.97,0.0,137.984
95,48003,95,0.0,0.503,4234.64,294.0,32.2,-102.97,0.0,147.882
96,48005,0,0.0,0.4634749999999999,3912.38,264.0,31.4,-94.79,0.0,122.35739999999998
97,48005,1,0.0,0.5084500000000001,3912.38,264.0,31.4,-94.79,0.0,134.23080000000002
98,48005,2,0.0,0.466075,3912.38,264.0,31.4,-94.79,0.0,123.0438
99,48005,3,0.0,0.522125,3912.38,264.0,31.4,-94.79,0.0,137.84099999999998
100,48005,4,0.0,0.464375,3912.38,264.0,31.4,-94.79,0.0,122.595
101,48005,5,0.0,0.483275,3912.38,264.0,31.4,-94.79,0.0,127.58460000000001
102,48005,6,0.0,0.475225,3912.38,264.0,31.4,-94.79,0.0,125.4594
103,48005,7,0.0,0.44535,3912.38,264.0,31.4,-94.79,0.0,117.5724
104,48005,8,0.1668,0.465425,3912.38,264.0,31.4,-94.79,652.5849840000001,122.87219999999999
105,48005,9,0.38075,0.30765,3912.38,264.0,31.4,-94.79,1489.638685,81.2196
106,48005,10,0.43585,0.1903,3912.38,264.0,31.4,-94.79,1705.2108230000001,50.2392
107,48005,11,0.46115,0.16025,3912.38,264.0,31.4,-94.79,1804.194037,42.306
108,48005,12,0.45835,0.151575,3912.38,264.0,31.4,-94.79,1793.239373,40.0158
109,48005,13,0.45005,0.163,3912.38,264.0,31.4,-94.79,1760.766619,43.032000000000004
110,48005,14,0.4558,0.182525,3912.38,264.0,31.4,-94.79,1783.262804,48.1866
111,48005,15,0.4657,0.167725,3912.38,264.0,31.4,-94.79,1821.995366,44.2794
112,48005,16,0.3826,0.174475,3912.38,264.0,31.4,-94.79,1496.876588,46.0614
113,48005,17,0.0629,0.167175,3912.38,264.0,31.4,-94.79,246.08870199999998,44.1342
114,48005,18,0.0,0.293975,3912.38,264.0,31.4,-94.79,0.0,77.6094
115,48005,19,0.0,0.4304,3912.38,264.0,31.4,-94.79,0.0,113.6256
116,48005,20,0.0,0.504525,3912.38,264.0,31.4,-94.79,0.0,133.1946
117,48005,21,0.0,0.5047750000000001,3912.38,264.0,31.4,-94.79,0.0,133.2606
118,48005,22,0.0,0.444625,3912.38,264.0,31.4,-94.79,0.0,117.381
119,48005,23,0.0,0.473825,3912.38,264.0,31.4,-94.79,0.0,125.0898
120,48005,24,0.0,0.332075,3912.38,264.0,31.4,-94.79,0.0,87.6678
121,48005,25,0.0,0.30855,3912.38,264.0,31.4,-94.79,0.0,81.4572
122,48005,26,0.0,0.327425,3912.38,264.0,31.4,-94.79,0.0,86.4402
123,48005,27,0.0,0.29155,3912.38,264.0,31.4,-94.79,0.0,76.9692
124,48005,28,0.0,0.263525,3912.38,264.0,31.4,-94.79,0.0,69.5706
125,48005,29,0.0,0.291225,3912.38,264.0,31.4,-94.79,0.0,76.88340000000001
126,48005,30,0.00135,0.2799,3912.38,264.0,31.4,-94.79,5.281713000000001,73.89359999999999
127,48005,31,0.1342999999999999,0.2385499999999999,3912.38,264.0,31.4,-94.79,525.4326339999996,62.977199999999975
128,48005,32,0.381,0.141075,3912.38,264.0,31.4,-94.79,1490.61678,37.2438
129,48005,33,0.50075,0.111075,3912.38,264.0,31.4,-94.79,1959.124285,29.3238
130,48005,34,0.5292,0.128075,3912.38,264.0,31.4,-94.79,2070.431496,33.8118
131,48005,35,0.51905,0.113075,3912.38,264.0,31.4,-94.79,2030.720839,29.851799999999997
132,48005,36,0.5388999999999999,0.100425,3912.38,264.0,31.4,-94.79,2108.381582,26.5122
133,48005,37,0.53225,0.1022,3912.38,264.0,31.4,-94.79,2082.364255,26.9808
134,48005,38,0.55025,0.11665,3912.38,264.0,31.4,-94.79,2152.787095,30.7956
135,48005,39,0.51595,0.125325,3912.38,264.0,31.4,-94.79,2018.5924610000002,33.0858
136,48005,40,0.4623,0.1166,3912.38,264.0,31.4,-94.79,1808.693274,30.7824
137,48005,41,0.318,0.138225,3912.38,264.0,31.4,-94.79,1244.1368400000001,36.4914
138,48005,42,0.08745,0.172175,3912.38,264.0,31.4,-94.79,342.137631,45.4542
139,48005,43,0.0,0.259375,3912.38,264.0,31.4,-94.79,0.0,68.47500000000001
140,48005,44,0.0,0.3999499999999999,3912.38,264.0,31.4,-94.79,0.0,105.58679999999998
141,48005,45,0.0,0.336225,3912.38,264.0,31.4,-94.79,0.0,88.7634
142,48005,46,0.0,0.35335,3912.38,264.0,31.4,-94.79,0.0,93.2844
143,48005,47,0.0,0.32225,3912.38,264.0,31.4,-94.79,0.0,85.074
144,48005,48,0.0,0.277375,3912.38,264.0,31.4,-94.79,0.0,73.22699999999999
145,48005,49,0.0,0.28475,3912.38,264.0,31.4,-94.79,0.0,75.174
146,48005,50,0.0,0.25825,3912.38,264.0,31.4,-94.79,0.0,68.178
147,48005,51,0.0,0.2486,3912.38,264.0,31.4,-94.79,0.0,65.6304
148,48005,52,0.0,0.2272,3912.38,264.0,31.4,-94.79,0.0,59.9808
149,48005,53,0.0,0.2122,3912.38,264.0,31.4,-94.79,0.0,56.0208
150,48005,54,0.0544,0.166825,3912.38,264.0,31.4,-94.79,212.833472,44.0418
151,48005,55,0.37505,0.091025,3912.38,264.0,31.4,-94.79,1467.338119,24.0306
152,48005,56,0.58585,0.0544749999999999,3912.38,264.0,31.4,-94.79,2292.067823,14.381399999999973
153,48005,57,0.64575,0.04185,3912.38,264.0,31.4,-94.79,2526.419385,11.048399999999999
154,48005,58,0.66405,0.0428749999999999,3912.38,264.0,31.4,-94.79,2598.0159390000003,11.318999999999974
155,48005,59,0.66105,0.036275,3912.38,264.0,31.4,-94.79,2586.278799,9.576600000000001
156,48005,60,0.6476,0.0205,3912.38,264.0,31.4,-94.79,2533.657288,5.412
157,48005,61,0.6476999999999999,0.0183,3912.38,264.0,31.4,-94.79,2534.048526,4.8312
158,48005,62,0.63845,0.023725,3912.38,264.0,31.4,-94.79,2497.859011,6.2634
159,48005,63,0.6238,0.033625,3912.38,264.0,31.4,-94.79,2440.542644,8.877
160,48005,64,0.58565,0.0396,3912.38,264.0,31.4,-94.79,2291.285347,10.454400000000001
161,48005,65,0.5092,0.056325,3912.38,264.0,31.4,-94.79,1992.183896,14.8698
162,48005,66,0.28435,0.08365,3912.38,264.0,31.4,-94.79,1112.485253,22.0836
163,48005,67,0.01055,0.143375,3912.38,264.0,31.4,-94.79,41.275609,37.851
164,48005,68,0.0,0.2417,3912.38,264.0,31.4,-94.79,0.0,63.8088
165,48005,69,0.0,0.3607,3912.38,264.0,31.4,-94.79,0.0,95.2248
166,48005,70,0.0,0.384675,3912.38,264.0,31.4,-94.79,0.0,101.5542
167,48005,71,0.0,0.37205,3912.38,264.0,31.4,-94.79,0.0,98.2212
168,48005,72,0.0,0.26395,3912.38,264.0,31.4,-94.79,0.0,69.6828
169,48005,73,0.0,0.23945,3912.38,264.0,31.4,-94.79,0.0,63.2148
170,48005,74,0.0,0.25185,3912.38,264.0,31.4,-94.79,0.0,66.4884
171,48005,75,0.0,0.25785,3912.38,264.0,31.4,-94.79,0.0,68.0724
172,48005,76,0.0,0.2257,3912.38,264.0,31.4,-94.79,0.0,59.5848
173,48005,77,0.0,0.19615,3912.38,264.0,31.4,-94.79,0.0,51.7836
174,48005,78,0.0,0.1671,3912.38,264.0,31.4,-94.79,0.0,44.114399999999996
175,48005,79,0.0872,0.14435,3912.38,264.0,31.4,-94.79,341.159536,38.1084
176,48005,80,0.4234,0.10195,3912.38,264.0,31.4,-94.79,1656.501692,26.9148
177,48005,81,0.5557,0.04775,3912.38,264.0,31.4,-94.79,2174.109566,12.606
178,48005,82,0.5799,0.0342,3912.38,264.0,31.4,-94.79,2268.789162,9.0288
179,48005,83,0.5371,0.04355,3912.38,264.0,31.4,-94.79,2101.3392980000003,11.4972
180,48005,84,0.5155,0.04035,3912.38,264.0,31.4,-94.79,2016.83189,10.6524
181,48005,85,0.5279,0.04185,3912.38,264.0,31.4,-94.79,2065.3454020000004,11.048399999999999
182,48005,86,0.5112,0.06355,3912.38,264.0,31.4,-94.79,2000.008656,16.7772
183,48005,87,0.5293,0.0601,3912.38,264.0,31.4,-94.79,2070.822734,15.8664
184,48005,88,0.4157,0.07955,3912.38,264.0,31.4,-94.79,1626.3763660000002,21.001199999999997
185,48005,89,0.1337,0.0805,3912.38,264.0,31.4,-94.79,523.0852060000001,21.252
186,48005,90,0.0,0.1046,3912.38,264.0,31.4,-94.79,0.0,27.6144
187,48005,91,0.0,0.18305,3912.38,264.0,31.4,-94.79,0.0,48.325199999999995
188,48005,92,0.0,0.21695,3912.38,264.0,31.4,-94.79,0.0,57.2748
189,48005,93,0.0,0.2669,3912.38,264.0,31.4,-94.79,0.0,70.4616
190,48005,94,0.0,0.2651,3912.38,264.0,31.4,-94.79,0.0,69.9864
191,48005,95,0.0,0.2802,3912.38,264.0,31.4,-94.79,0.0,73.9728
192,48007,0,0.0,0.448,1804.19,246.0,28.0,-97.14,0.0,110.208
193,48007,1,0.0,0.4215,1804.19,246.0,28.0,-97.14,0.0,103.689
194,48007,2,0.0,0.4375,1804.19,246.0,28.0,-97.14,0.0,107.625
195,48007,3,0.0,0.4255,1804.19,246.0,28.0,-97.14,0.0,104.673
196,48007,4,0.0,0.443,1804.19,246.0,28.0,-97.14,0.0,108.978
197,48007,5,0.0,0.3765,1804.19,246.0,28.0,-97.14,0.0,92.619
198,48007,6,0.0,0.3475,1804.19,246.0,28.0,-97.14,0.0,85.485
199,48007,7,0.0,0.2985,1804.19,246.0,28.0,-97.14,0.0,73.431
200,48007,8,0.14855,0.352,1804.19,246.0,28.0,-97.14,268.0124245,86.592
201,48007,9,0.3158999999999999,0.288,1804.19,246.0,28.0,-97.14,569.9436209999999,70.848
202,48007,10,0.365975,0.2025,1804.19,246.0,28.0,-97.14,660.28843525,49.815000000000005
203,48007,11,0.4544249999999999,0.136,1804.19,246.0,28.0,-97.14,819.8690407499998,33.456
204,48007,12,0.475475,0.1855,1804.19,246.0,28.0,-97.14,857.84724025,45.633
205,48007,13,0.4686,0.1674999999999999,1804.19,246.0,28.0,-97.14,845.443434,41.20499999999998
206,48007,14,0.486025,0.204,1804.19,246.0,28.0,-97.14,876.88144475,50.184
207,48007,15,0.540475,0.204,1804.19,246.0,28.0,-97.14,975.1195902500001,50.184
208,48007,16,0.47685,0.2255,1804.19,246.0,28.0,-97.14,860.3280015,55.473
209,48007,17,0.173625,0.2115,1804.19,246.0,28.0,-97.14,313.25248875,52.028999999999996
210,48007,18,0.0,0.2545,1804.19,246.0,28.0,-97.14,0.0,62.607
211,48007,19,0.0,0.308,1804.19,246.0,28.0,-97.14,0.0,75.768
212,48007,20,0.0,0.4225,1804.19,246.0,28.0,-97.14,0.0,103.935
213,48007,21,0.0,0.377,1804.19,246.0,28.0,-97.14,0.0,92.742
214,48007,22,0.0,0.378,1804.19,246.0,28.0,-97.14,0.0,92.988
215,48007,23,0.0,0.3985,1804.19,246.0,28.0,-97.14,0.0,98.031
216,48007,24,0.0,0.364,1804.19,246.0,28.0,-97.14,0.0,89.544
217,48007,25,0.0,0.367,1804.19,246.0,28.0,-97.14,0.0,90.282
218,48007,26,0.0,0.3515,1804.19,246.0,28.0,-97.14,0.0,86.469
219,48007,27,0.0,0.2665,1804.19,246.0,28.0,-97.14,0.0,65.559
220,48007,28,0.0,0.306,1804.19,246.0,28.0,-97.14,0.0,75.276
221,48007,29,0.0,0.3065,1804.19,246.0,28.0,-97.14,0.0,75.399
222,48007,30,0.0,0.2855,1804.19,246.0,28.0,-97.14,0.0,70.23299999999999
223,48007,31,0.07785,0.2395,1804.19,246.0,28.0,-97.14,140.45619150000002,58.916999999999994
224,48007,32,0.3231,0.1855,1804.19,246.0,28.0,-97.14,582.933789,45.633
225,48007,33,0.4743,0.2075,1804.19,246.0,28.0,-97.14,855.727317,51.044999999999995
226,48007,34,0.4836749999999999,0.213,1804.19,246.0,28.0,-97.14,872.6415982499999,52.397999999999996
227,48007,35,0.587275,0.2095,1804.19,246.0,28.0,-97.14,1059.55568225,51.537
228,48007,36,0.5934999999999999,0.242,1804.19,246.0,28.0,-97.14,1070.7867649999998,59.532
229,48007,37,0.59975,0.2224999999999999,1804.19,246.0,28.0,-97.14,1082.0629525,54.73499999999997
230,48007,38,0.595175,0.2304999999999999,1804.19,246.0,28.0,-97.14,1073.80878325,56.702999999999975
231,48007,39,0.627075,0.2375,1804.19,246.0,28.0,-97.14,1131.3624442500002,58.425
232,48007,40,0.6042,0.302,1804.19,246.0,28.0,-97.14,1090.091598,74.292
233,48007,41,0.44945,0.2885,1804.19,246.0,28.0,-97.14,810.8931955,70.97099999999999
234,48007,42,0.14245,0.2804999999999999,1804.19,246.0,28.0,-97.14,257.0068655,69.00299999999999
235,48007,43,0.0,0.3035,1804.19,246.0,28.0,-97.14,0.0,74.661
236,48007,44,0.0,0.344,1804.19,246.0,28.0,-97.14,0.0,84.624
237,48007,45,0.0,0.35,1804.19,246.0,28.0,-97.14,0.0,86.1
238,48007,46,0.0,0.389,1804.19,246.0,28.0,-97.14,0.0,95.694
239,48007,47,0.0,0.393,1804.19,246.0,28.0,-97.14,0.0,96.678
240,48007,48,0.0,0.315,1804.19,246.0,28.0,-97.14,0.0,77.49
241,48007,49,0.0,0.2975,1804.19,246.0,28.0,-97.14,0.0,73.185
242,48007,50,0.0,0.268,1804.19,246.0,28.0,-97.14,0.0,65.928
243,48007,51,0.0,0.277,1804.19,246.0,28.0,-97.14,0.0,68.14200000000001
244,48007,52,0.0,0.2465,1804.19,246.0,28.0,-97.14,0.0,60.638999999999996
245,48007,53,0.0,0.241,1804.19,246.0,28.0,-97.14,0.0,59.286
246,48007,54,0.01295,0.18,1804.19,246.0,28.0,-97.14,23.3642605,44.28
247,48007,55,0.306575,0.1325,1804.19,246.0,28.0,-97.14,553.11954925,32.595
248,48007,56,0.618625,0.1255,1804.19,246.0,28.0,-97.14,1116.11703875,30.873
249,48007,57,0.7175750000000001,0.156,1804.19,246.0,28.0,-97.14,1294.6416392500003,38.376
250,48007,58,0.743825,0.1675,1804.19,246.0,28.0,-97.14,1342.00162675,41.205000000000005
251,48007,59,0.74625,0.1575,1804.19,246.0,28.0,-97.14,1346.3767875,38.745
252,48007,60,0.7463,0.192,1804.19,246.0,28.0,-97.14,1346.466997,47.232
253,48007,61,0.7463,0.2445,1804.19,246.0,28.0,-97.14,1346.466997,60.147
254,48007,62,0.7463,0.3005,1804.19,246.0,28.0,-97.14,1346.466997,73.923
255,48007,63,0.74625,0.3455,1804.19,246.0,28.0,-97.14,1346.3767875,84.993
256,48007,64,0.725525,0.366,1804.19,246.0,28.0,-97.14,1308.98494975,90.036
257,48007,65,0.63125,0.403,1804.19,246.0,28.0,-97.14,1138.8949375,99.138
258,48007,66,0.3696,0.4355,1804.19,246.0,28.0,-97.14,666.828624,107.133
259,48007,67,0.0385,0.427,1804.19,246.0,28.0,-97.14,69.461315,105.042
260,48007,68,0.0,0.4035,1804.19,246.0,28.0,-97.14,0.0,99.26100000000001
261,48007,69,0.0,0.369,1804.19,246.0,28.0,-97.14,0.0,90.774
262,48007,70,0.0,0.356,1804.19,246.0,28.0,-97.14,0.0,87.576
263,48007,71,0.0,0.341,1804.19,246.0,28.0,-97.14,0.0,83.88600000000001
264,48007,72,0.0,0.254,1804.19,246.0,28.0,-97.14,0.0,62.484
265,48007,73,0.0,0.238,1804.19,246.0,28.0,-97.14,0.0,58.547999999999995
266,48007,74,0.0,0.241,1804.19,246.0,28.0,-97.14,0.0,59.286
267,48007,75,0.0,0.224,1804.19,246.0,28.0,-97.14,0.0,55.104
268,48007,76,0.0,0.195,1804.19,246.0,28.0,-97.14,0.0,47.97
269,48007,77,0.0,0.202,1804.19,246.0,28.0,-97.14,0.0,49.692
270,48007,78,0.0,0.176,1804.19,246.0,28.0,-97.14,0.0,43.296
271,48007,79,0.0634,0.152,1804.19,246.0,28.0,-97.14,114.385646,37.391999999999996
272,48007,80,0.3808,0.095,1804.19,246.0,28.0,-97.14,687.035552,23.37
273,48007,81,0.52645,0.104,1804.19,246.0,28.0,-97.14,949.8158255,25.584
274,48007,82,0.6073500000000001,0.104,1804.19,246.0,28.0,-97.14,1095.7747965,25.584
275,48007,83,0.5981,0.114,1804.19,246.0,28.0,-97.14,1079.086039,28.044
276,48007,84,0.6032500000000001,0.143,1804.19,246.0,28.0,-97.14,1088.3776175,35.178
277,48007,85,0.5762499999999999,0.174,1804.19,246.0,28.0,-97.14,1039.6644875,42.803999999999995
278,48007,86,0.5915,0.183,1804.19,246.0,28.0,-97.14,1067.1783850000002,45.018
279,48007,87,0.61815,0.201,1804.19,246.0,28.0,-97.14,1115.2600485,49.446000000000005
280,48007,88,0.54295,0.232,1804.19,246.0,28.0,-97.14,979.5849605000001,57.072
281,48007,89,0.20635,0.271,1804.19,246.0,28.0,-97.14,372.29460650000004,66.66600000000001
282,48007,90,0.0,0.278,1804.19,246.0,28.0,-97.14,0.0,68.388
283,48007,91,0.0,0.305,1804.19,246.0,28.0,-97.14,0.0,75.03
284,48007,92,0.0,0.328,1804.19,246.0,28.0,-97.14,0.0,80.688
285,48007,93,0.0,0.323,1804.19,246.0,28.0,-97.14,0.0,79.458
286,48007,94,0.0,0.346,1804.19,246.0,28.0,-97.14,0.0,85.116
287,48007,95,0.0,0.259,1804.19,246.0,28.0,-97.14,0.0,63.714
288,48009,0,0.0,0.6923,4139.06,288.0,33.65,-98.93,0.0,199.38240000000002
289,48009,1,0.0,0.6860250000000001,4139.06,288.0,33.65,-98.93,0.0,197.57520000000002
290,48009,2,0.0,0.70505,4139.06,288.0,33.65,-98.93,0.0,203.0544
291,48009,3,0.0,0.70155,4139.06,288.0,33.65,-98.93,0.0,202.0464
292,48009,4,0.0,0.696175,4139.06,288.0,33.65,-98.93,0.0,200.4984
293,48009,5,0.0,0.6886,4139.06,288.0,33.65,-98.93,0.0,198.3168
294,48009,6,0.0,0.728325,4139.06,288.0,33.65,-98.93,0.0,209.7576
295,48009,7,0.0,0.6734500000000001,4139.06,288.0,33.65,-98.93,0.0,193.95360000000002
296,48009,8,0.05325,0.700125,4139.06,288.0,33.65,-98.93,220.40494500000003,201.636
