location,hour,hourly_cf_solar,hourly_cf_wind
48003,0,0.0,0.5830666666666666
48003,1,0.0,0.5786
48003,2,0.0,0.5286166666666667
48003,3,0.0,0.5092333333333333
48003,4,0.0,0.4776499999999999
48003,5,0.0,0.4391166666666666
48003,6,0.0,0.4559666666666666
48003,7,0.0,0.3842833333333333
48003,8,0.01405,0.4270666666666667
48003,9,0.3929,0.38335
48003,10,0.6205499999999999,0.2412666666666666
48003,11,0.5996,0.2023833333333333
48003,12,0.5609999999999999,0.1995833333333333
48003,13,0.544,0.1998833333333333
48003,14,0.57185,0.2148333333333333
48003,15,0.611,0.20855
48003,16,0.58735,0.2198333333333333
48003,17,0.2633,0.2255499999999999
48003,18,0.00365,0.2213666666666666
48003,19,0.0,0.3155333333333333
48003,20,0.0,0.4499333333333333
48003,21,0.0,0.493
48003,22,0.0,0.5939666666666666
48003,23,0.0,0.6308833333333334
48003,24,0.0,0.70085
48003,25,0.0,0.6586833333333333
48003,26,0.0,0.6207333333333334
48003,27,0.0,0.5871166666666667
48003,28,0.0,0.4930166666666666
48003,29,0.0,0.45665
48003,30,0.0,0.4125
48003,31,0.1096,0.3597333333333333
48003,32,0.4652,0.2568166666666666
48003,33,0.72075,0.1683333333333333
48003,34,0.7433,0.14415
48003,35,0.74395,0.1310166666666666
48003,36,0.7442,0.1246666666666666
48003,37,0.7425999999999999,0.12735
48003,38,0.73925,0.1065333333333333
48003,39,0.73665,0.1387499999999999
48003,40,0.706,0.1692666666666666
48003,41,0.65355,0.2124833333333333
48003,42,0.38185,0.2332833333333333
48003,43,0.0368,0.3104
48003,44,0.0,0.4391666666666667
48003,45,0.0,0.5496833333333333
48003,46,0.0,0.7627666666666666
48003,47,0.0,0.7181666666666666
48003,48,0.0,0.6163166666666666
48003,49,0.0,0.6217666666666666
48003,50,0.0,0.5254833333333333
48003,51,0.0,0.4493
48003,52,0.0,0.4086333333333333
48003,53,0.0,0.4063666666666666
48003,54,0.0004,0.3889666666666667
48003,55,0.2465,0.34145
48003,56,0.5856,0.2125666666666666
48003,57,0.72015,0.1626
48003,58,0.7401500000000001,0.1050666666666666
48003,59,0.73995,0.0664333333333333
48003,60,0.7363500000000001,0.05655
48003,61,0.7341,0.0576499999999999
48003,62,0.73395,0.0516
48003,63,0.73215,0.0616499999999999
48003,64,0.71915,0.0765666666666666
48003,65,0.67685,0.0893666666666666
48003,66,0.5311,0.09925
48003,67,0.1955,0.1346833333333333
48003,68,0.0,0.2542833333333333
48003,69,0.0,0.3559166666666666
48003,70,0.0,0.5438333333333334
48003,71,0.0,0.6168
48003,72,0.0,0.5353333333333333
48003,73,0.0,0.5126333333333334
48003,74,0.0,0.4821
48003,75,0.0,0.4461666666666666
48003,76,0.0,0.4033
48003,77,0.0,0.3791333333333333
48003,78,0.0,0.3022666666666667
48003,79,0.0036,0.2625666666666666
48003,80,0.2972,0.2165666666666666
48003,81,0.6153,0.1473333333333333
48003,82,0.6758,0.0810666666666666
48003,83,0.6661,0.0620666666666666
48003,84,0.6299,0.0570333333333333
48003,85,0.6133,0.0453
48003,86,0.6349,0.0471666666666666
48003,87,0.663,0.0481
48003,88,0.645,0.0522333333333333
48003,89,0.395,0.0594
48003,90,0.0511,0.0829666666666666
48003,91,0.0,0.1457
48003,92,0.0,0.2555333333333333
48003,93,0.0,0.3584
48003,94,0.0,0.4693333333333333
48003,95,0.0,0.503
48005,0,0.0,0.4634749999999999
48005,1,0.0,0.5084500000000001
48005,2,0.0,0.466075
48005,3,0.0,0.522125
48005,4,0.0,0.464375
48005,5,0.0,0.483275
48005,6,0.0,0.475225
48005,7,0.0,0.44535
48005,8,0.1668,0.465425
48005,9,0.38075,0.30765
48005,10,0.43585,0.1903
48005,11,0.46115,0.16025
48005,12,0.45835,0.151575
48005,13,0.45005,0.163
48005,14,0.4558,0.182525
48005,15,0.4657,0.167725
48005,16,0.3826,0.174475
48005,17,0.0629,0.167175
48005,18,0.0,0.293975
48005,19,0.0,0.4304
48005,20,0.0,0.504525
48005,21,0.0,0.5047750000000001
48005,22,0.0,0.444625
48005,23,0.0,0.473825
48005,24,0.0,0.332075
48005,25,0.0,0.30855
48005,26,0.0,0.327425
48005,27,0.0,0.29155
48005,28,0.0,0.263525
48005,29,0.0,0.291225
48005,30,0.00135,0.2799
48005,31,0.1342999999999999,0.2385499999999999
48005,32,0.381,0.141075
48005,33,0.50075,0.111075
48005,34,0.5292,0.128075
48005,35,0.51905,0.113075
48005,36,0.5388999999999999,0.100425
48005,37,0.53225,0.1022
48005,38,0.55025,0.11665
48005,39,0.51595,0.125325
48005,40,0.4623,0.1166
48005,41,0.318,0.138225
48005,42,0.08745,0.172175
48005,43,0.0,0.259375
48005,44,0.0,0.3999499999999999
48005,45,0.0,0.336225
48005,46,0.0,0.35335
48005,47,0.0,0.32225
48005,48,0.0,0.277375
48005,49,0.0,0.28475
48005,50,0.0,0.25825
48005,51,0.0,0.2486
48005,52,0.0,0.2272
48005,53,0.0,0.2122
48005,54,0.0544,0.166825
48005,55,0.37505,0.091025
48005,56,0.58585,0.0544749999999999
48005,57,0.64575,0.04185
48005,58,0.66405,0.0428749999999999
48005,59,0.66105,0.036275
48005,60,0.6476,0.0205
48005,61,0.6476999999999999,0.0183
48005,62,0.63845,0.023725
48005,63,0.6238,0.033625
48005,64,0.58565,0.0396
48005,65,0.5092,0.056325
48005,66,0.28435,0.08365
48005,67,0.01055,0.143375
48005,68,0.0,0.2417
48005,69,0.0,0.3607
48005,70,0.0,0.384675
48005,71,0.0,0.37205
48005,72,0.0,0.26395
48005,73,0.0,0.23945
48005,74,0.0,0.25185
48005,75,0.0,0.25785
48005,76,0.0,0.2257
48005,77,0.0,0.19615
48005,78,0.0,0.1671
48005,79,0.0872,0.14435
48005,80,0.4234,0.10195
48005,81,0.5557,0.04775
48005,82,0.5799,0.0342
48005,83,0.5371,0.04355
48005,84,0.5155,0.04035
48005,85,0.5279,0.04185
48005,86,0.5112,0.06355
48005,87,0.5293,0.0601
48005,88,0.4157,0.07955
48005,89,0.1337,0.0805
48005,90,0.0,0.1046
48005,91,0.0,0.18305
48005,92,0.0,0.21695
48005,93,0.0,0.2669
48005,94,0.0,0.2651
48005,95,0.0,0.2802
48007,0,0.0,0.448
48007,1,0.0,0.4215
48007,2,0.0,0.4375
48007,3,0.0,0.4255
48007,4,0.0,0.443
48007,5,0.0,0.3765
48007,6,0.0,0.3475
48007,7,0.0,0.2985
48007,8,0.14855,0.352
48007,9,0.3158999999999999,0.288
48007,10,0.365975,0.2025
48007,11,0.4544249999999999,0.136
48007,12,0.475475,0.1855
48007,13,0.4686,0.1674999999999999
48007,14,0.486025,0.204
48007,15,0.540475,0.204
48007,16,0.47685,0.2255
48007,17,0.173625,0.2115
48007,18,0.0,0.2545
48007,19,0.0,0.308
48007,20,0.0,0.4225
48007,21,0.0,0.377
48007,22,0.0,0.378
48007,23,0.0,0.3985
48007,24,0.0,0.364
48007,25,0.0,0.367
48007,26,0.0,0.3515
48007,27,0.0,0.2665
48007,28,0.0,0.306
48007,29,0.0,0.3065
48007,30,0.0,0.2855
48007,31,0.07785,0.2395
48007,32,0.3231,0.1855
48007,33,0.4743,0.2075
48007,34,0.4836749999999999,0.213
48007,35,0.587275,0.2095
48007,36,0.5934999999999999,0.242
48007,37,0.59975,0.2224999999999999
48007,38,0.595175,0.2304999999999999
48007,39,0.627075,0.2375
48007,40,0.6042,0.302
48007,41,0.44945,0.2885
48007,42,0.14245,0.2804999999999999
48007,43,0.0,0.3035
48007,44,0.0,0.344
48007,45,0.0,0.35
48007,46,0.0,0.389
48007,47,0.0,0.393
48007,48,0.0,0.315
48007,49,0.0,0.2975
48007,50,0.0,0.268
48007,51,0.0,0.277
48007,52,0.0,0.2465
48007,53,0.0,0.241
48007,54,0.01295,0.18
48007,55,0.306575,0.1325
48007,56,0.618625,0.1255
48007,57,0.7175750000000001,0.156
48007,58,0.743825,0.1675
48007,59,0.74625,0.1575
48007,60,0.7463,0.192
48007,61,0.7463,0.2445
48007,62,0.7463,0.3005
48007,63,0.74625,0.3455
48007,64,0.725525,0.366
48007,65,0.63125,0.403
48007,66,0.3696,0.4355
48007,67,0.0385,0.427
48007,68,0.0,0.4035
48007,69,0.0,0.369
48007,70,0.0,0.356
48007,71,0.0,0.341
48007,72,0.0,0.254
48007,73,0.0,0.238
48007,74,0.0,0.241
48007,75,0.0,0.224
48007,76,0.0,0.195
48007,77,0.0,0.202
48007,78,0.0,0.176
48007,79,0.0634,0.152
48007,80,0.3808,0.095
48007,81,0.52645,0.104
48007,82,0.6073500000000001,0.104
48007,83,0.5981,0.114
48007,84,0.6032500000000001,0.143
48007,85,0.5762499999999999,0.174
48007,86,0.5915,0.183
48007,87,0.61815,0.201
48007,88,0.54295,0.232
48007,89,0.20635,0.271
48007,90,0.0,0.278
48007,91,0.0,0.305
48007,92,0.0,0.328
48007,93,0.0,0.323
48007,94,0.0,0.346
48007,95,0.0,0.259
48009,0,0.0,0.6923
48009,1,0.0,0.6860250000000001
48009,2,0.0,0.70505
48009,3,0.0,0.70155
48009,4,0.0,0.696175
48009,5,0.0,0.6886
48009,6,0.0,0.728325
48009,7,0.0,0.6734500000000001
48009,8,0.05325,0.700125
48009,9,0.39515,0.60455
48009,10,0.5479,0.4221
48009,11,0.53815,0.353075
48009,12,0.5200499999999999,0.2888
48009,13,0.5138499999999999,0.317675
48009,14,0.5454000000000001,0.3271
48009,15,0.53595,0.3827
48009,16,0.4582,0.3167
48009,17,0.1121,0.302375
48009,18,0.0,0.295375
48009,19,0.0,0.37675
48009,20,0.0,0.5114000000000001
48009,21,0.0,0.55515
48009,22,0.0,0.616225
48009,23,0.0,0.7211000000000001
48009,24,0.0,0.64665
48009,25,0.0,0.645125
48009,26,0.0,0.642375
48009,27,0.0,0.5717
48009,28,0.0,0.517625
48009,29,0.0,0.477475
48009,30,0.0,0.456225
48009,31,0.137,0.3964999999999999
48009,32,0.4461,0.3136
48009,33,0.59395,0.210675
48009,34,0.63895,0.21495
48009,35,0.7011000000000001,0.1867249999999999
48009,36,0.7052,0.1657
48009,37,0.70135,0.1232
48009,38,0.7099500000000001,0.1162499999999999
48009,39,0.7112,0.13355
48009,40,0.6674,0.168225
48009,41,0.59725,0.156725
48009,42,0.2593499999999999,0.189425
48009,43,0.00095,0.326825
48009,44,0.0,0.453875
48009,45,0.0,0.509275
48009,46,0.0,0.640225
48009,47,0.0,0.581975
48009,48,0.0,0.558725
48009,49,0.0,0.52715
48009,50,0.0,0.508375
48009,51,0.0,0.5089
48009,52,0.0,0.397175
48009,53,0.0,0.398775
48009,54,0.01635,0.339775
48009,55,0.2906999999999999,0.2681
48009,56,0.6011,0.1584
48009,57,0.6992499999999999,0.1525
48009,58,0.7171000000000001,0.1069
48009,59,0.71685,0.0871
48009,60,0.70925,0.070275
48009,61,0.6990000000000001,0.061925
48009,62,0.7054,0.0525999999999999
48009,63,0.69965,0.063375
48009,64,0.6817,0.063225
48009,65,0.6148,0.0879
48009,66,0.4251,0.129025
48009,67,0.11365,0.187225
48009,68,0.0,0.3546249999999999
48009,69,0.0,0.4951
48009,70,0.0,0.4856999999999999
48009,71,0.0,0.55315
48009,72,0.0,0.6919
48009,73,0.0,0.5972
48009,74,0.0,0.56785
48009,75,0.0,0.5906
48009,76,0.0,0.5956999999999999
48009,77,0.0,0.5011
48009,78,0.0,0.5134
48009,79,0.0129,0.47215
48009,80,0.3314,0.4067499999999999
48009,81,0.6156,0.30185
48009,82,0.635,0.17075
48009,83,0.6042,0.12755
48009,84,0.5848,0.13265
48009,85,0.5883,0.0994
48009,86,0.6154,0.13885
48009,87,0.6351,0.15205
48009,88,0.5779,0.1402999999999999
48009,89,0.2398,0.1700499999999999
48009,90,0.0,0.242
48009,91,0.0,0.3945999999999999
48009,92,0.0,0.49915
48009,93,0.0,0.62875
48009,94,0.0,0.63225
48009,95,0.0,0.6246499999999999
48013,0,0.0,0.577425
48013,1,0.0,0.5489625
48013,2,0.0,0.4589499999999999
48013,3,0.0,0.3844
48013,4,0.0,0.345025
48013,5,0.0,0.342775
48013,6,0.0,0.31345
48013,7,0.0,0.313925
48013,8,0.1180249999999999,0.294875
48013,9,0.42535,0.2385374999999999
48013,10,0.4488,0.169525
48013,11,0.49185,0.12505
48013,12,0.4732,0.1450374999999999
48013,13,0.521325,0.14655
48013,14,0.543675,0.15585
48013,15,0.575125,0.15265
48013,16,0.5304,0.1816125
48013,17,0.227925,0.1406
48013,18,0.0,0.215725
48013,19,0.0,0.306175
48013,20,0.0,0.468875
48013,21,0.0,0.5610125
48013,22,0.0,0.616725
48013,23,0.0,0.6323
48013,24,0.0,0.4664125
48013,25,0.0,0.4013624999999999
48013,26,0.0,0.3776875
48013,27,0.0,0.304175
48013,28,0.0,0.2502125
48013,29,0.0,0.256475
48013,30,0.0,0.2082999999999999
48013,31,0.068075,0.1761875
48013,32,0.3616,0.1713
48013,33,0.409375,0.1728124999999999
48013,34,0.512825,0.1842
48013,35,0.5283249999999999,0.146775
48013,36,0.565225,0.143825
48013,37,0.601225,0.145325
48013,38,0.597025,0.159675
48013,39,0.615575,0.143925
48013,40,0.59485,0.139425
48013,41,0.4408,0.1810375
48013,42,0.16505,0.2947875
48013,43,0.0,0.4304375
48013,44,0.0,0.5277125
48013,45,0.0,0.5763125
48013,46,0.0,0.6168375
48013,47,0.0,0.5322125
48013,48,0.0,0.65025
48013,49,0.0,0.5374749999999999
48013,50,0.0,0.46645
48013,51,0.0,0.4012875
48013,52,0.0,0.276125
48013,53,0.0,0.2257625
48013,54,0.00605,0.1274374999999999
48013,55,0.305975,0.1233874999999999
48013,56,0.617775,0.146925
48013,57,0.708075,0.1314874999999999
48013,58,0.73705,0.1333375
48013,59,0.739375,0.089075
48013,60,0.7363500000000001,0.09175
48013,61,0.73205,0.08735
48013,62,0.7294499999999999,0.09465
48013,63,0.717775,0.1120999999999999
48013,64,0.6931,0.147125
48013,65,0.6115,0.2088625
48013,66,0.393825,0.354475
48013,67,0.064375,0.667575
48013,68,0.0,0.8047125
48013,69,0.0,0.8528625000000001
48013,70,0.0,0.8294625
48013,71,0.0,0.7334625
48013,72,0.0,0.49955
48013,73,0.0,0.384475
48013,74,0.0,0.341225
48013,75,0.0,0.250275
48013,76,0.0,0.21315
48013,77,0.0,0.1977
48013,78,0.0,0.125725
48013,79,0.03525,0.151725
48013,80,0.35495,0.098325
48013,81,0.5182,0.085475
48013,82,0.5332,0.0869
48013,83,0.5747,0.0755
48013,84,0.5472,0.072475
48013,85,0.57055,0.0668
48013,86,0.5848,0.0607999999999999
48013,87,0.5448,0.0612749999999999
48013,88,0.4629,0.08695
48013,89,0.1895,0.097425
48013,90,0.00065,0.1704
48013,91,0.0,0.276625
48013,92,0.0,0.4594749999999999
48013,93,0.0,0.5322
48013,94,0.0,0.554525
48013,95,0.0,0.539925
48015,0,0.0,0.6045
48015,1,0.0,0.5245
48015,2,0.0,0.5645
48015,3,0.0,0.5345
48015,4,0.0,0.458
48015,5,0.0,0.5055000000000001
48015,6,0.0,0.434
48015,7,0.0,0.48
48015,8,0.1571,0.417
48015,9,0.40195,0.335
48015,10,0.5415,0.2235
48015,11,0.53375,0.1865
48015,12,0.5061,0.2265
48015,13,0.5173,0.243
48015,14,0.5459499999999999,0.265
48015,15,0.5277000000000001,0.2655
48015,16,0.44425,0.2365
48015,17,0.13445,0.311
48015,18,0.0,0.3895
48015,19,0.0,0.5325
48015,20,0.0,0.5785
48015,21,0.0,0.594
48015,22,0.0,0.562
48015,23,0.0,0.5275000000000001
48015,24,0.0,0.3535
48015,25,0.0,0.372
48015,26,0.0,0.3345
48015,27,0.0,0.262
48015,28,0.0,0.2734999999999999
48015,29,0.0,0.257
48015,30,0.0,0.2445
48015,31,0.13885,0.2294999999999999
48015,32,0.3423,0.154
48015,33,0.3942,0.159
48015,34,0.48335,0.1525
48015,35,0.5195000000000001,0.16
48015,36,0.5674,0.1614999999999999
48015,37,0.61485,0.134
48015,38,0.63715,0.1445
48015,39,0.57545,0.1555
48015,40,0.50275,0.1155
48015,41,0.35905,0.1845
48015,42,0.11995,0.203
48015,43,0.0,0.2965
48015,44,0.0,0.4795
48015,45,0.0,0.5365
48015,46,0.0,0.3984999999999999
48015,47,0.0,0.318
48015,48,0.0,0.3365
48015,49,0.0,0.281
48015,50,0.0,0.263
48015,51,0.0,0.236
48015,52,0.0,0.221
48015,53,0.0,0.2245
48015,54,0.02775,0.1055
48015,55,0.34515,0.0584999999999999
48015,56,0.6265499999999999,0.068
48015,57,0.71255,0.0845
48015,58,0.7294499999999999,0.0865
48015,59,0.7283,0.059
48015,60,0.72265,0.0375
48015,61,0.7129,0.036
48015,62,0.7081,0.0805
48015,63,0.70555,0.077
48015,64,0.6791,0.1205
48015,65,0.5923499999999999,0.1545
48015,66,0.32625,0.23
48015,67,0.0292,0.364
48015,68,0.0,0.4315
48015,69,0.0,0.481
48015,70,0.0,0.4225
48015,71,0.0,0.389
48015,72,0.0,0.314
48015,73,0.0,0.329
48015,74,0.0,0.242
48015,75,0.0,0.237
48015,76,0.0,0.229
48015,77,0.0,0.211
48015,78,0.0,0.174
48015,79,0.0664,0.192
48015,80,0.445,0.131
48015,81,0.5914,0.073
48015,82,0.5976,0.07
48015,83,0.567,0.071
48015,84,0.5433,0.068
48015,85,0.5529,0.073
48015,86,0.5764,0.095
48015,87,0.5474,0.101
48015,88,0.4591,0.136
48015,89,0.1632,0.177
48015,90,0.0,0.245
48015,91,0.0,0.395
48015,92,0.0,0.394
48015,93,0.0,0.407
48015,94,0.0,0.402
48015,95,0.0,0.407
48017,0,0.0,0.6518625
48017,1,0.0,0.637875
48017,2,0.0,0.5966875
48017,3,0.0,0.6124999999999999
48017,4,0.0,0.5515875000000001
48017,5,0.0,0.52475
48017,6,0.0,0.4438249999999999
48017,7,0.0,0.5355125
48017,8,0.00465,0.5622750000000001
48017,9,0.3388,0.5906
48017,10,0.5984499999999999,0.3571625
48017,11,0.5899,0.224
48017,12,0.54375,0.2512
48017,13,0.51955,0.3540375
48017,14,0.55645,0.4138
48017,15,0.59815,0.4043124999999999
48017,16,0.5697000000000001,0.4054625
48017,17,0.25355,0.3525749999999999
48017,18,0.00025,0.431275
48017,19,0.0,0.5750625
48017,20,0.0,0.729975
48017,21,0.0,0.76785
48017,22,0.0,0.731225
48017,23,0.0,0.7077375
48017,24,0.0,0.711325
48017,25,0.0,0.5994250000000001
48017,26,0.0,0.569475
48017,27,0.0,0.5748125
48017,28,0.0,0.4850875
48017,29,0.0,0.4423625
48017,30,0.0,0.335375
48017,31,0.11855,0.250275
48017,32,0.4538,0.2205125
48017,33,0.7253499999999999,0.180125
48017,34,0.7441,0.1224
48017,35,0.7463,0.1234625
48017,36,0.7455,0.13055
48017,37,0.7298,0.126225
48017,38,0.7277,0.177375
48017,39,0.72685,0.178025
48017,40,0.6889000000000001,0.2485125
48017,41,0.6278,0.314625
48017,42,0.3874999999999999,0.470425
48017,43,0.0388499999999999,0.5218499999999999
48017,44,0.0,0.606375
48017,45,0.0,0.706425
48017,46,0.0,0.7544
48017,47,0.0,0.660125
48017,48,0.0,0.470125
48017,49,0.0,0.5027625
48017,50,0.0,0.4470625
48017,51,0.0,0.4363375
48017,52,0.0,0.3950375
48017,53,0.0,0.4256625
48017,54,0.0007,0.295375
48017,55,0.21095,0.2987625
48017,56,0.5967,0.1915125
48017,57,0.7187,0.1565
48017,58,0.7417,0.1260875
48017,59,0.7442,0.1032875
48017,60,0.7383500000000001,0.0735375
48017,61,0.7295,0.0589125
48017,62,0.7302500000000001,0.0667125
48017,63,0.73795,0.0873875
48017,64,0.7353000000000001,0.1048125
48017,65,0.69375,0.1242
48017,66,0.5698,0.195325
48017,67,0.21315,0.2769749999999999
48017,68,0.0,0.390225
48017,69,0.0,0.4335624999999999
48017,70,0.0,0.4565875
48017,71,0.0,0.4613625
48017,72,0.0,0.519225
48017,73,0.0,0.494975
48017,74,0.0,0.4411
48017,75,0.0,0.42425
48017,76,0.0,0.42035
48017,77,0.0,0.364275
48017,78,0.0,0.3055
48017,79,0.0009,0.2583
48017,80,0.2909,0.2655
48017,81,0.6403,0.195175
48017,82,0.6728,0.138825
48017,83,0.6422,0.10155
48017,84,0.6235,0.109225
48017,85,0.6084,0.0928
48017,86,0.6204,0.0892999999999999
48017,87,0.6461,0.088475
48017,88,0.6212,0.081275
48017,89,0.3709,0.1238
48017,90,0.0285,0.1925
48017,91,0.0,0.3016
48017,92,0.0,0.495525
48017,93,0.0,0.5635749999999999
48017,94,0.0,0.6268
48017,95,0.0,0.57745
48019,0,0.0,0.63965
48019,1,0.0,0.6682166666666667
48019,2,0.0,0.6432
48019,3,0.0,0.5676833333333333
48019,4,0.0,0.5962500000000001
48019,5,0.0,0.5379833333333333
48019,6,0.0,0.5148333333333333
48019,7,0.0,0.53745
48019,8,0.10275,0.5260166666666667
48019,9,0.41345,0.5385
48019,10,0.5424,0.3502166666666667
48019,11,0.5362750000000001,0.2830166666666667
48019,12,0.554875,0.2850666666666667
48019,13,0.553225,0.3321833333333333
48019,14,0.57975,0.3414333333333333
48019,15,0.604375,0.30215
48019,16,0.5747,0.3155
48019,17,0.233475,0.30825
48019,18,0.0,0.3691166666666666
48019,19,0.0,0.3753666666666666
48019,20,0.0,0.5061666666666667
48019,21,0.0,0.4967833333333333
48019,22,0.0,0.5801833333333333
48019,23,0.0,0.6496166666666667
48019,24,0.0,0.6285333333333334
48019,25,0.0,0.6057333333333332
48019,26,0.0,0.5129
48019,27,0.0,0.4824
48019,28,0.0,0.4697166666666666
48019,29,0.0,0.4620333333333334
48019,30,0.0,0.36575
48019,31,0.064525,0.358
48019,32,0.308925,0.2863
48019,33,0.3333,0.252
48019,34,0.4212,0.2198666666666666
48019,35,0.4855,0.1976166666666666
48019,36,0.599375,0.1697833333333333
48019,37,0.643225,0.1393
48019,38,0.6362,0.13635
48019,39,0.5912,0.1029666666666666
48019,40,0.530075,0.1042333333333333
48019,41,0.478125,0.12865
48019,42,0.2118,0.16665
48019,43,0.00035,0.239
48019,44,0.0,0.3612666666666666
48019,45,0.0,0.5138166666666667
48019,46,0.0,0.5673666666666666
48019,47,0.0,0.6055666666666666
48019,48,0.0,0.7029000000000001
48019,49,0.0,0.57385
48019,50,0.0,0.4418333333333333
48019,51,0.0,0.3843833333333333
48019,52,0.0,0.3254666666666667
48019,53,0.0,0.3223666666666667
48019,54,0.0046,0.2584
48019,55,0.288525,0.1892499999999999
48019,56,0.60975,0.20165
48019,57,0.7091000000000001,0.1762833333333333
48019,58,0.741825,0.1295
48019,59,0.74375,0.0983666666666666
48019,60,0.7406,0.0813833333333333
48019,61,0.738125,0.0818
48019,62,0.736925,0.0859166666666666
48019,63,0.7249,0.08945
48019,64,0.708475,0.0983333333333333
48019,65,0.645575,0.1212499999999999
48019,66,0.454825,0.1470833333333333
48019,67,0.091725,0.19755
48019,68,0.0,0.3126666666666666
48019,69,0.0,0.5183833333333333
48019,70,0.0,0.70975
48019,71,0.0,0.8427833333333334
48019,72,0.0,0.5751
48019,73,0.0,0.5337999999999999
48019,74,0.0,0.4746666666666666
48019,75,0.0,0.4364333333333333
48019,76,0.0,0.3964333333333333
48019,77,0.0,0.3504666666666667
48019,78,0.0,0.2813
48019,79,0.0179,0.2849333333333333
48019,80,0.31115,0.1913333333333333
48019,81,0.51865,0.1845333333333333
48019,82,0.5607500000000001,0.1502333333333333
48019,83,0.56185,0.1679666666666666
48019,84,0.57005,0.1447666666666666
48019,85,0.57325,0.1459666666666666
48019,86,0.5831,0.1300333333333333
48019,87,0.583,0.1300666666666666
48019,88,0.52695,0.1275333333333333
48019,89,0.2596,0.1427666666666666
48019,90,0.00245,0.1488
48019,91,0.0,0.2261999999999999
48019,92,0.0,0.4000999999999999
48019,93,0.0,0.4972
48019,94,0.0,0.5528666666666667
48019,95,0.0,0.5801666666666666
48021,0,0.0,0.6331333333333333
48021,1,0.0,0.6329499999999999
48021,2,0.0,0.5948
48021,3,0.0,0.5240166666666667
48021,4,0.0,0.46295
48021,5,0.0,0.5017833333333334
48021,6,0.0,0.4626833333333333
48021,7,0.0,0.4446833333333333
48021,8,0.1447999999999999,0.4018333333333332
48021,9,0.4654,0.3129833333333333
48021,10,0.5439,0.22495
48021,11,0.55795,0.1983333333333333
48021,12,0.5341,0.1784166666666666
48021,13,0.53425,0.23885
48021,14,0.5521,0.2436333333333333
48021,15,0.5564,0.2274
48021,16,0.4684,0.25665
48021,17,0.1733,0.2607
48021,18,0.0,0.2608166666666666
48021,19,0.0,0.3834333333333333
48021,20,0.0,0.5045166666666667
48021,21,0.0,0.6022166666666666
48021,22,0.0,0.5915666666666666
48021,23,0.0,0.6475333333333333
48021,24,0.0,0.4161333333333333
48021,25,0.0,0.4096999999999999
48021,26,0.0,0.38885
48021,27,0.0,0.2855166666666667
48021,28,0.0,0.3124
48021,29,0.0,0.3130666666666666
48021,30,0.0,0.22675
48021,31,0.07365,0.2486999999999999
48021,32,0.2554,0.1836
48021,33,0.3573,0.1792166666666666
48021,34,0.4641,0.1529333333333333
48021,35,0.5550999999999999,0.164
48021,36,0.58925,0.14125
48021,37,0.6011,0.1494833333333333
48021,38,0.6108,0.1472333333333333
48021,39,0.5662499999999999,0.13355
48021,40,0.5076499999999999,0.1286833333333333
48021,41,0.39375,0.1397666666666666
48021,42,0.15075,0.1523999999999999
48021,43,0.0,0.2792333333333333
48021,44,0.0,0.341
48021,45,0.0,0.4054666666666667
48021,46,0.0,0.4375
48021,47,0.0,0.3943166666666666
48021,48,0.0,0.5547666666666667
48021,49,0.0,0.4749166666666666
48021,50,0.0,0.41695
48021,51,0.0,0.3442
48021,52,0.0,0.2905333333333333
48021,53,0.0,0.2736166666666667
48021,54,0.02345,0.22415
48021,55,0.33095,0.1689833333333333
48021,56,0.6231500000000001,0.1374166666666666
48021,57,0.70875,0.1424666666666666
48021,58,0.73395,0.1209833333333333
48021,59,0.73355,0.1082666666666666
48021,60,0.7268,0.0864333333333333
48021,61,0.7211,0.08275
48021,62,0.71685,0.0882833333333333
48021,63,0.70695,0.1139166666666666
48021,64,0.68295,0.1120833333333333
48021,65,0.60875,0.1588833333333333
48021,66,0.3614,0.1881833333333333
48021,67,0.0458,0.2500833333333333
48021,68,0.0,0.4510166666666667
48021,69,0.0,0.6010833333333333
48021,70,0.0,0.7011666666666667
48021,71,0.0,0.6506833333333334
48021,72,0.0,0.4654666666666666
48021,73,0.0,0.4114666666666666
48021,74,0.0,0.3516666666666666
48021,75,0.0,0.2711666666666666
48021,76,0.0,0.2678999999999999
48021,77,0.0,0.2354
48021,78,0.0,0.1674999999999999
48021,79,0.0493,0.1871
48021,80,0.4176,0.1054666666666666
48021,81,0.5928,0.0828999999999999
48021,82,0.5913,0.0838
48021,83,0.5964,0.0852333333333333
48021,84,0.5771,0.0810666666666666
48021,85,0.5679,0.1097666666666666
48021,86,0.5791,0.0990666666666666
48021,87,0.5781,0.1001333333333333
48021,88,0.4954,0.145
48021,89,0.185,0.1519333333333333
48021,90,0.0,0.2129
48021,91,0.0,0.3432333333333333
48021,92,0.0,0.5165666666666667
48021,93,0.0,0.4594
48021,94,0.0,0.4839666666666666
48021,95,0.0,0.4857333333333333
48023,0,0.0,0.605425
48023,1,0.0,0.67195
48023,2,0.0,0.71885
48023,3,0.0,0.70435
48023,4,0.0,0.6692750000000001
48023,5,0.0,0.7096750000000001
48023,6,0.0,0.6694500000000001
48023,7,0.0,0.644275
48023,8,0.0471,0.70225
48023,9,0.41185,0.609075
48023,10,0.5729,0.417775
48023,11,0.5609,0.3148499999999999
48023,12,0.5253,0.2942249999999999
48023,13,0.5179499999999999,0.348175
48023,14,0.5219,0.283875
