hour,location,value
16,48285,60.89175
17,48285,65.0835
18,48285,102.465
19,48285,124.5645
20,48285,154.467
21,48285,154.3995
22,48285,154.31175000000002
23,48285,131.5575
24,48285,91.38824999999997
25,48285,100.74374999999999
26,48285,86.09625000000001
27,48285,75.087
28,48285,72.11024999999997
29,48285,64.30725
30,48285,70.31475
31,48285,64.5165
32,48285,56.39625
33,48285,46.035000000000004
34,48285,41.323499999999996
35,48285,48.3705
36,48285,41.600249999999996
37,48285,35.606249999999996
38,48285,39.447
39,48285,38.198249999999994
40,48285,34.70175
41,48285,47.09475
42,48285,68.175
43,48285,94.94549999999998
44,48285,147.89924999999997
45,48285,124.49699999999997
46,48285,112.84649999999999
47,48285,88.54650000000001
48,48285,81.64125
49,48285,72.711
50,48285,64.19924999999999
51,48285,62.32275
52,48285,55.093500000000006
53,48285,51.563250000000004
54,48285,30.996
55,48285,18.33975
56,48285,21.76875
57,48285,21.107249999999997
58,48285,16.8615
59,48285,15.633000000000001
60,48285,12.986999999999998
61,48285,14.74875
62,48285,22.0185
63,48285,30.48975
64,48285,44.62425
65,48285,77.98949999999999
66,48285,105.92099999999999
67,48285,135.66150000000002
68,48285,147.31875
69,48285,139.92074999999997
70,48285,120.8655
71,48285,95.121
72,48285,95.18849999999999
73,48285,97.0245
74,48285,77.98949999999999
75,48285,72.87299999999999
76,48285,56.68649999999997
77,48285,46.1835
78,48285,45.981
79,48285,53.702999999999996
80,48285,33.425999999999995
81,48285,22.788
82,48285,22.3155
83,48285,18.711
84,48285,16.10549999999997
85,48285,18.1305
86,48285,28.2285
87,48285,37.989
88,48285,41.256
89,48285,44.684999999999974
90,48285,68.04
91,48285,115.03349999999999
92,48285,140.0355
93,48285,106.62299999999999
94,48285,108.027
95,48285,99.52199999999999
0,48295,0.0
1,48295,0.0
2,48295,0.0
3,48295,0.0
4,48295,0.0
5,48295,0.0
6,48295,0.0
7,48295,0.0
8,48295,0.0
9,48295,0.0
10,48295,0.0
11,48295,0.0
12,48295,0.0
13,48295,0.0
14,48295,0.0
15,48295,0.0
16,48295,0.0
17,48295,0.0
18,48295,0.0
19,48295,0.0
20,48295,0.0
21,48295,0.0
22,48295,0.0
23,48295,0.0
24,48295,0.0
25,48295,0.0
26,48295,0.0
27,48295,0.0
28,48295,0.0
29,48295,0.0
30,48295,0.0
31,48295,0.0
32,48295,0.0
33,48295,0.0
34,48295,0.0
35,48295,0.0
36,48295,0.0
37,48295,0.0
38,48295,0.0
39,48295,0.0
40,48295,0.0
41,48295,0.0
42,48295,0.0
43,48295,0.0
44,48295,0.0
45,48295,0.0
46,48295,0.0
47,48295,0.0
48,48295,0.0
49,48295,0.0
50,48295,0.0
51,48295,0.0
52,48295,0.0
53,48295,0.0
54,48295,0.0
55,48295,0.0
56,48295,0.0
57,48295,0.0
58,48295,0.0
59,48295,0.0
60,48295,0.0
61,48295,0.0
62,48295,0.0
63,48295,0.0
64,48295,0.0
65,48295,0.0
66,48295,0.0
67,48295,0.0
68,48295,0.0
69,48295,0.0
70,48295,0.0
71,48295,0.0
72,48295,0.0
73,48295,0.0
74,48295,0.0
75,48295,0.0
76,48295,0.0
77,48295,0.0
78,48295,0.0
79,48295,0.0
80,48295,0.0
81,48295,0.0
82,48295,0.0
83,48295,0.0
84,48295,0.0
85,48295,0.0
86,48295,0.0
87,48295,0.0
88,48295,0.0
89,48295,0.0
90,48295,0.0
91,48295,0.0
92,48295,0.0
93,48295,0.0
94,48295,0.0
95,48295,0.0
0,48297,162.08160000000004
1,48297,160.08479999999997
2,48297,153.576
3,48297,139.34400000000002
4,48297,122.53440000000002
5,48297,133.64639999999997
6,48297,102.87839999999998
7,48297,113.49599999999998
8,48297,113.90399999999997
9,48297,87.2112
10,48297,58.22399999999998
11,48297,49.655999999999985
12,48297,51.54719999999999
13,48297,52.30559999999998
14,48297,56.169599999999996
15,48297,52.21919999999998
16,48297,56.39519999999998
17,48297,60.36959999999998
18,48297,82.4016
19,48297,147.76319999999998
20,48297,171.47519999999997
21,48297,151.2576
22,48297,146.3568
23,48297,174.1008
24,48297,151.95360000000002
25,48297,125.01120000000002
26,48297,109.73279999999998
27,48297,107.70239999999998
28,48297,98.06400000000001
29,48297,97.54079999999999
30,48297,71.53920000000001
31,48297,63.40799999999998
32,48297,50.18879999999998
33,48297,46.67519999999998
34,48297,47.9952
35,48297,46.953599999999994
36,48297,52.09439999999999
37,48297,59.90879999999998
38,48297,58.4208
39,48297,49.9104
40,48297,53.98559999999997
41,48297,73.7424
42,48297,110.50080000000001
43,48297,151.70880000000002
44,48297,166.5888
45,48297,188.0736
46,48297,165.9024
47,48297,148.3392
48,48297,187.44480000000001
49,48297,172.8432
50,48297,156.5232
51,48297,144.1632
52,48297,114.0672
53,48297,95.62559999999999
54,48297,64.14239999999998
55,48297,51.77759999999999
56,48297,53.764799999999994
57,48297,56.07839999999998
58,48297,50.89919999999999
59,48297,39.71039999999999
60,48297,40.343999999999994
61,48297,39.83039999999997
62,48297,40.20959999999998
63,48297,56.932799999999986
64,48297,77.7024
65,48297,134.78399999999996
66,48297,197.13599999999997
67,48297,232.62719999999996
68,48297,242.832
69,48297,234.5088
70,48297,212.1744
71,48297,195.40800000000002
72,48297,116.45760000000001
73,48297,112.21439999999998
74,48297,106.02239999999999
75,48297,94.3488
76,48297,82.704
77,48297,73.10399999999998
78,48297,55.1808
79,48297,62.74559999999998
80,48297,42.297599999999974
81,48297,34.463999999999984
82,48297,36.47039999999999
83,48297,26.44799999999999
84,48297,27.801599999999993
85,48297,30.384
86,48297,26.179199999999998
87,48297,29.875199999999992
88,48297,36.06719999999999
89,48297,47.36639999999998
90,48297,83.30879999999999
91,48297,130.5408
92,48297,150.78719999999998
93,48297,143.6832
94,48297,142.6464
95,48297,129.78240000000002
0,48299,134.46432000000001
1,48299,136.68768
2,48299,105.54624
3,48299,87.87168
4,48299,93.19391999999999
5,48299,95.52383999999999
6,48299,88.03584000000001
7,48299,87.24096
8,48299,81.54432
9,48299,69.04512
10,48299,65.9376
11,48299,65.33856
12,48299,69.93792
13,48299,91.28159999999997
14,48299,101.10528
15,48299,100.9584
16,48299,106.60607999999999
17,48299,112.2624
18,48299,135.0
19,48299,163.41407999999998
20,48299,145.73376000000002
21,48299,145.20672000000002
22,48299,149.23008
23,48299,144.63648
24,48299,137.52576
25,48299,115.8624
26,48299,102.01535999999999
27,48299,103.10976
28,48299,94.55616
29,48299,95.15808
30,48299,75.68639999999999
31,48299,63.29088
32,48299,53.34912
33,48299,47.85984
34,48299,49.53888
35,48299,45.78336
36,48299,46.38527999999997
37,48299,47.34144
38,48299,50.152319999999996
39,48299,44.90208
40,48299,56.29248
41,48299,61.65504
42,48299,81.03744000000002
43,48299,110.33567999999997
44,48299,148.7232
45,48299,160.40448
46,48299,139.27391999999998
47,48299,147.69216
48,48299,185.43455999999998
49,48299,156.29472000000004
50,48299,126.52704
51,48299,108.44063999999999
52,48299,86.08032
53,48299,72.93024
54,48299,40.15295999999999
55,48299,36.50688
56,48299,33.05664
57,48299,24.445439999999998
58,48299,22.14432
59,48299,17.31744
60,48299,15.5376
61,48299,13.631039999999999
62,48299,19.78848
63,48299,24.557759999999973
64,48299,33.17184
65,48299,47.43935999999997
66,48299,69.0624
67,48299,91.33056
68,48299,126.68832
69,48299,168.22368
70,48299,171.31392
71,48299,171.23327999999998
72,48299,109.77408
73,48299,103.77215999999999
74,48299,102.53376
75,48299,78.59519999999999
76,48299,71.85023999999997
77,48299,62.945280000000004
78,48299,46.12608
79,48299,37.31904
80,48299,30.63744
81,48299,26.064
82,48299,28.47168
83,48299,28.955519999999968
84,48299,29.059199999999972
85,48299,32.84927999999997
86,48299,32.9184
87,48299,37.693439999999995
88,48299,32.578559999999996
89,48299,47.30112
90,48299,70.81344
91,48299,111.33503999999999
92,48299,131.0976
93,48299,139.7952
94,48299,117.14112
95,48299,105.44256
0,48301,111.40559999999999
1,48301,98.892
2,48301,70.73999999999997
3,48301,54.6552
4,48301,46.166399999999996
5,48301,36.7344
6,48301,37.116
7,48301,37.4544
8,48301,40.8816
9,48301,35.3808
10,48301,19.7496
11,48301,14.76
12,48301,13.960799999999999
13,48301,14.0616
14,48301,22.9248
15,48301,27.89279999999997
16,48301,30.023999999999997
17,48301,30.074399999999972
18,48301,48.3408
19,48301,68.4648
20,48301,121.87440000000001
21,48301,129.9312
22,48301,115.10640000000001
23,48301,117.3888
24,48301,161.76960000000003
25,48301,137.6568
26,48301,127.56959999999997
27,48301,123.4296
