hour,location,value
57,48363,5390.999999999999
57,48367,5390.999999999999
57,48369,5390.999999999999
57,48371,5390.999999999999
57,48377,5390.999999999999
57,48379,5390.999999999999
57,48381,5390.999999999999
57,48383,5390.999999999999
57,48385,14376.0
57,48387,5390.999999999999
57,48389,5390.999999999999
57,48391,14376.0
57,48393,5390.999999999999
57,48397,5390.999999999999
57,48399,5390.999999999999
57,48401,7188.0
57,48403,14376.0
57,48405,5390.999999999999
57,48407,14376.0
57,48409,14376.0
57,48411,5390.999999999999
57,48413,5390.999999999999
57,48415,5390.999999999999
57,48417,5390.999999999999
57,48425,5390.999999999999
57,48427,14376.0
57,48431,5390.999999999999
57,48433,5390.999999999999
57,48435,5390.999999999999
57,48437,5390.999999999999
57,48439,5390.999999999999
57,48445,5390.999999999999
57,48447,5390.999999999999
57,48449,5390.999999999999
57,48451,5390.999999999999
57,48453,14376.0
57,48455,0.0
57,48461,5390.999999999999
57,48463,14376.0
57,48465,14376.0
57,48467,5390.999999999999
57,48469,14376.0
57,48473,14376.0
57,48475,10781.999999999998
57,48479,14376.0
57,48481,14376.0
57,48485,5390.999999999999
57,48487,5390.999999999999
57,48489,14376.0
57,48495,5390.999999999999
57,48501,5390.999999999999
57,48503,5390.999999999999
57,48505,14376.0
57,48507,14376.0
58,48003,24887.999999999996
58,48005,66368.0
58,48007,66368.0
58,48009,24887.999999999996
58,48013,66368.0
58,48015,66368.0
58,48017,24887.999999999996
58,48019,66368.0
58,48021,66368.0
58,48023,24887.999999999996
58,48025,66368.0
58,48029,66368.0
58,48031,24887.999999999996
58,48033,24887.999999999996
58,48035,66368.0
58,48037,24887.999999999996
58,48039,66368.0
58,48041,66368.0
58,48043,24887.999999999996
58,48045,24887.999999999996
58,48051,66368.0
58,48053,24887.999999999996
58,48059,24887.999999999996
58,48063,24887.999999999996
58,48065,24887.999999999996
58,48069,24887.999999999996
58,48075,24887.999999999996
58,48079,24887.999999999996
58,48081,24887.999999999996
58,48083,24887.999999999996
58,48085,24887.999999999996
58,48087,24887.999999999996
58,48089,66368.0
58,48091,66368.0
58,48093,24887.999999999996
58,48095,24887.999999999996
58,48097,24887.999999999996
58,48099,66368.0
58,48101,24887.999999999996
58,48103,24887.999999999996
58,48107,24887.999999999996
58,48109,24887.999999999996
58,48111,24887.999999999996
58,48117,24887.999999999996
58,48121,24887.999999999996
58,48123,66368.0
58,48125,24887.999999999996
58,48127,66368.0
58,48129,24887.999999999996
58,48133,24887.999999999996
58,48135,24887.999999999996
58,48139,24887.999999999996
58,48141,8296.0
58,48143,24887.999999999996
58,48145,66368.0
58,48151,24887.999999999996
58,48155,24887.999999999996
58,48157,66368.0
58,48161,66368.0
58,48163,66368.0
58,48165,24887.999999999996
58,48167,66368.0
58,48169,24887.999999999996
58,48171,24887.999999999996
58,48173,24887.999999999996
58,48175,66368.0
58,48177,66368.0
58,48183,24887.999999999996
58,48185,66368.0
58,48187,24887.999999999996
58,48195,24887.999999999996
58,48205,24887.999999999996
58,48207,24887.999999999996
58,48209,66368.0
58,48211,24887.999999999996
58,48215,24887.999999999996
58,48217,8296.0
58,48219,24887.999999999996
58,48221,24887.999999999996
58,48229,24887.999999999996
58,48231,24887.999999999996
58,48233,24887.999999999996
58,48235,24887.999999999996
58,48237,24887.999999999996
58,48247,66368.0
58,48249,66368.0
